event_id,claim,label,check_worthiness
211371,"Trump's Department of Justice asked the U.S. Supreme Court to rule, in two consolidated cases, in a way that would establish the legality of employers' firing workers on the basis of their sexual orientation.",2,1.0
211450,"A psychiatrist said U.S. President Donald Trump may be responsible for millions more deaths than Hitler, Stalin, and Mao.",2,1.0
211552,The search engine Ecosia uses a portion of its profits to help plant trees. ,2,1.0
211621,U.S. President Donald Trump has asked his advisers about the feasibility of stopping hurricanes with nuclear bombs. ,1,1.0
211624,"Olive Garden restaurants are ""funding Trump's re-election in 2020.""",0,1.0
211760,The FBI discovered bones of young children in the waters around the late billionaire Jeffrey Epstein's private island.,0,1.0
211869,"The Trump resort where U.S. President Donald Trump suggested the next G7 summit be held was sued over bed bugs, and the lawsuit was settled out of court.",2,1.0
211989,Children born to U.S. service members and government employees overseas will no longer be automatically considered citizens of the United States.,1,1.0
212013,A video shared widely in August 2019 shows a dangerous type of worm inside of a bell pepper.,1,1.0
212028,A photograph shows President Donald Trump's thinning hair blowing in the wind.,0,0.0
212077,A viral piece of text accurately lists nine things women couldn't do in 1971. ,2,1.0
212140,Chelsea Clinton said Satanism is a religion that deserves respect.,0,1.0
212300,"U.S. Democratic presidential candidate Joe Biden told a ""false"" or ""fabricated"" story about a war hero while on the campaign trail.",1,1.0
212552,Former U.S. President Barack Obama is about to claim Kenyan citizenship to avoid being tried for treason by the U.S.,0,1.0
212661,Photographs you post on Snapchat can now be used as evidence in legal cases unless you opt out.,0,1.0
212683,CNN mislabeled the state of Alabama as Mississippi on a weather map of Hurricane Dorian. ,2,1.0
212766,A video shows Hurricane Dorian approaching Florida in summer 2019. ,0,1.0
212792,"Jack Andraka, 15, came up with a “100 percent accurate” cancer-detection method that was “168 times faster, 26,000 times less expensive, and 400 times more sensitive” than current methods.",0,1.0
212931,The comedian and actor Tim Allen wrote a lengthy Facebook post that attacked liberals and Democratic politicians and was shared widely in August 2019.,0,1.0
212989,U.S. President Donald Trump displayed an altered graphic purporting to show Hurricane Dorian potentially hitting Alabama.,2,1.0
213064,"The August 2019 Odessa shooter was ""a Democrat Socialist who had a Beto sticker on his truck.""",0,1.0
213065,"Blood spots were visible in the left eye of Joe Biden, a 2020 U.S. Democratic presidential candidate, during a CNN debate in September 2019. ",2,1.0
213121,The graves of some U.S. veterans will be dug up to build part of President Donald Trump's U.S.-Mexico border wall.,1,1.0
213122,"NASA ""admitted"" that climate change occurs naturally as a result of changes in Earth's solar orbit and not anthropogenic factors.",0,0.0
213158,Two women entered a closed amusement park and then sued its operators after injuring themselves while improperly self-operating an attraction.,1,1.0
213246,"U.S. Vice President Mike Pence was greeted by a widespread display of LGBT rainbow flags on his visit to Reykjavík, Iceland, in September 2019.",1,1.0
213248,A video shows a man catching a stranger's cellphone mid-air while riding on a roller coaster. ,2,1.0
213264,"A video shows Osama bin Laden singing Lady Gaga's ""Poker Face."" ",0,0.0
213266,Brown recluse spiders inside Amazon and Chewy delivery boxes are infesting homes.,1,1.0
213357,"The ""AR"" in AR-15 stands for assault rifle.",0,1.0
213522,U.S. President Donald Trump personally donated $1 million to the relief fund for the Bahamas after Hurricane Dorian. ,0,1.0
213708,A series of consecutive dates in September 2019 are numerical palindromes. ,2,1.0
213709,"The U.S. was ranked the ""118th safest country"" in the world in 2019, a decline of 53 places since 2018. ",0,1.0
213732,Bahamians fleeing the destruction of Hurricane Dorian in late summer 2019 were forced to leave a boat to the U.S. because they didn't have visas.,1,1.0
213748,Bricks of cocaine washed ashore in Florida after Hurricane Dorian. ,2,1.0
213906,"An animation video shows air traffic over the United States on Sept. 11, 2001, as thousands of flights were grounded after a terrorist attack on the country.",2,1.0
213913,"Sean Tagert's decision to obtain a physician-assisted suicide was caused, in part or in whole, by a regional health authority's failure to provide what he regarded as necessary care.",1,1.0
213942,"Thomas Jefferson once said that ""the tree of liberty must be refreshed from time to time with the blood of patriots and tyrants.""",2,1.0
214300,Colonel Sanders' original fried chicken recipe was stolen from a black woman named Miss Childress. ,1,1.0
214307,Pepsi admitted that Aquafina is just tap water. ,1,1.0
214321,Barack and Michelle Obama purchased a $15 million waterfront mansion on Martha’s Vineyard. ,1,1.0
214453,"A photograph shows a group of women wearing ""I'm a Racist Bitch"" T-shirts in support of U.S. President Donald Trump. ",0,1.0
214491,"The Trump campaign digitally altered a photograph of reality TV star Rykard Jenkins to make it appear as if he were wearing a ""2020 Trump"" hat. ",0,1.0
214645,Chick-fil-A offers a starting wage of $17. ,0,1.0
214680,"Did Tanya McDowell get five years in prison for sending her son to a better school, while actress Felicity Huffman got 14 days in prison for paying to have her daughter's SAT scores inflated in what has become known as the college-admissions cheating scandal.",1,1.0
215037,A photograph shows a shark leaping from the water to bite a parasailer. ,0,1.0
215065,"A viral social media warning in September 2019 described an actual robbery scam by criminals posing as ""Home Affairs"" officials.",0,1.0
215113,A leprosy outbreak was looming in Los Angeles in September 2019 due to rising homelessness.,0,1.0
215224,"A divorce between television psychologist Dr. Phil McGraw and his wife, Robin McGraw, is in the works.",0,1.0
215447,"Images shared widely in September 2019 showed people easily climbing the same fence, or same type of fence, that U.S. President Donald Trump said ""can't be climbed.""",0,1.0
215465,An infographic of 2020 Democratic presidential candidates that aired on MSNBC excluded U.S. Sen. Bernie Sanders.,2,1.0
215484,"As part of a federal lawsuit, U.S. President Donald Trump admitted criminal wrongdoing and said or argued to the effect that ""My crimes can't be investigated while I'm president.""",0,1.0
215538,The U.S. has more governors who have worn blackface than actual black governors.,2,1.0
215604,"Ted Livingston, the CEO of Kik Interactive, announced in September 2019 that the Kik messaging app would be shutting down. ",2,1.0
215659,Pizza Hut and Papa John's are refusing to deliver pizzas to striking GM workers because the companies don't support the union.,1,1.0
215803,"A Fox News guest disparaged teenage climate activist Greta Thunberg by calling her ""mentally ill.""",2,1.0
215815,"U.S. President Abraham Lincoln once said, ""If you want to test a man's character, give him power,"" or words to that effect.",0,1.0
215830,Teenage environmental activist Greta Thunberg is actually an Australian actress named Estella Renee. ,0,0.0
216002,Musician Jimi Hendrix faked his death and is now living as actor Morgan Freeman. ,0,0.0
216008,"A viral social media post about the outcome of impeaching U. S. President Donald Trump was accurate and was written by ""Hyram F. Suddfluffel.""",1,0.0
216036,"Betsy Ross made the first American flag (or one of the first American flags), known as the ""Betsy Ross flag,"" and was a Quaker who opposed slavery.",1,1.0
216140,The Democratic party has tried to impeach every Republican president since Dwight D. Eisenhower. ,0,1.0
216156,"Democratic senators “sent a letter to the prosecutor in Ukraine” in 2018 asking him to ""investigate Trump.”",0,1.0
216316,U.S. Sen. Lindsey Graham argued in 1999 that a crime wasn't necessary for presidential impeachment. ,2,1.0
216398,A video shows a motorcyclist evading police by jumping over a train track. ,2,1.0
216412,Iran recently passed a law allowing men to marry their daughters.,1,1.0
216415,"The intelligence community ""secretly eliminated"" a requirement that whistleblowers provide firsthand knowledge of alleged wrongdoings, allowing the complaint about Trump's dealings with Ukraine to be filed.",0,1.0
216585,"The U.S. Constitution states that if a president is impeached by the House but not convicted by the Senate, that person's first term is nullified and they are eligible to run for office two more times. ",0,1.0
216681,A president under impeachment is prohibited from issuing pardons. ,0,1.0
216813,Some 200 Nebraska farmers remained silent during an auction so a man could get his family farm back.,1,1.0
216861,"In 2019, city officials in Portland, Oregon, announced or implemented a prohibition on urinals in public buildings in the city. ",0,1.0
216946,"In September 2019, U.S. House Democrats voted for a bill that would create an electronic health record system for immigrants on the southern border which does not yet exist for military veterans.",0,1.0
216952,"ABC, CBS, NBC, MSNBC, NPR, PBS all refused to cover abortionist who kept 2,246 aborted babies.",0,1.0
217096,NASA and NOAA faked climate data in the GISTEMP global temperature record to exaggerate global warming. ,0,1.0
217141,"In September 2019, U.S. President Donald Trump signed into law a bill that provides $1.8 billion in funding for autism research and services.",2,1.0
217176,A supporter of U.S. Rep. Alexandria Ocasio-Cortez suggested eating babies to combat climate change at a town hall event.,1,1.0
217242,"In 1996, Timothy Jackson received a life sentence for stealing a $159 jacket in Louisiana. ",2,1.0
217412,"Albert Alfonso Garza was convicted of sexually assaulting a boy in 2006, before taking part in ""Drag Queen Storytime"" in a Houston public library in 2017 and 2018.",2,1.0
217414,Finnish President Sauli Niinistö posted a video after his White House visit saying that he'd rather hang around reindeer than Donald Trump. ,0,1.0
217585,"Former President Barack Obama tweeted: ""Ask Ukraine if they found my birth certificate.""",0,0.0
